code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600967,内蒙一机,运输设备,内蒙,56.38,9.6,16.9,1405953.5,909170.13,160041.27,395904.81,2.34,0.19,4.5,3.17,20040518,182137.02,1.08,15.49,7.33,11.9,4.39,58078.0
002542,中化岩土,建筑施工,北京,74.91,6.68,18.11,627092.5,406022.28,105602.51,73689.18,0.41,0.08,1.87,4.07,20110128,73630.72,0.41,6.11,-5.74,25.07,8.67,84874.0
600137,浪莎股份,服饰,四川,68.93,0.97,0.97,60256.2,46595.0,8329.71,34179.76,3.52,0.212,4.88,3.99,19980416,2488.88,0.26,43.32,147.05,19.69,10.36,6094.0
600508,上海能源,煤炭开采,上海,14.54,7.23,7.23,1427730.75,299881.5,553881.94,91517.17,1.27,0.718,12.38,0.84,20010829,671899.0,9.3,22.29,14.89,34.59,8.19,49106.0
300472,新元科技,专用机械,北京,153.55,0.33,1.33,158667.63,70314.55,18741.01,56066.9,4.23,0.21,8.26,2.93,20150611,13645.87,1.03,38.24,28.97,33.16,6.9,5922.0
600239,云南城投,区域地产,云南,25.97,16.06,16.06,7880301.5,5559221.5,199551.52,138672.67,0.86,0.164,2.98,1.43,19991202,151563.38,0.94,47.3,8.14,31.47,1.83,53900.0
002767,先锋电子,电器仪表,浙江,94.78,0.38,1.5,80404.47,73243.1,1355.25,28725.41,1.92,0.046,4.68,3.74,20150612,21063.15,1.4,4.05,-6.52,34.15,10.74,15827.0
000430,张家界,旅游景点,湖南,0.0,2.58,4.05,232673.09,18424.46,59368.15,85254.4,2.11,-0.05,3.8,1.99,19960829,23395.07,0.58,-18.24,-240.67,8.44,-26.31,25366.0
603188,亚邦股份,染料涂料,江苏,12.14,5.76,5.76,454790.81,210260.5,129394.57,118117.85,2.05,0.786,6.3,2.02,20140909,166893.7,2.9,2.8,-10.47,46.52,24.15,32593.0
600651,飞乐音响,电器仪表,上海,8.72,9.85,9.91,1561411.75,898179.31,125748.05,151194.47,1.52,0.527,4.0,1.53,19901219,140119.48,1.41,20.65,374.6,25.89,8.68,67087.0
300284,苏交科,建筑施工,江苏,18.76,3.51,5.78,1092367.38,700987.31,95421.5,141838.44,2.45,0.82,6.42,2.35,20120110,157090.42,2.72,55.17,22.32,29.09,7.12,26200.0
601107,四川成渝,路桥,四川,12.94,21.63,30.58,3428471.5,604575.19,51090.2,185391.98,0.61,0.291,4.54,0.83,20090727,408692.22,1.34,-3.41,-15.16,27.28,11.13,67056.0
000166,申万宏源,证券,新疆,22.17,200.28,225.36,28867292.0,0.0,126767.57,444494.59,0.2,0.18,2.75,1.71,20150126,1821340.0,0.81,-5.14,-6.89,0.0,37.17,324597.0
300334,津膜科技,专用机械,天津,0.0,2.75,3.04,291873.53,171262.17,28417.69,104962.57,3.45,-0.24,5.84,1.85,20120705,24817.82,0.82,-15.49,-240.45,18.58,-10.51,32439.0
000626,远大控股,商贸代理,江苏,18.19,4.05,5.99,1252308.75,1207759.25,5374.97,123621.27,2.07,0.406,4.98,1.98,19961128,115143.95,1.92,55.67,-35.31,0.65,0.31,33878.0
300085,银之杰,软件服务,深圳,305.57,3.92,7.07,224731.95,129883.57,1171.22,37490.94,0.53,0.038,1.89,8.21,20100526,22473.21,0.32,22.35,-46.66,35.71,3.39,55134.0
603808,歌力思,服饰,深圳,25.25,1.13,3.37,324831.41,149185.27,20417.93,107326.65,3.18,0.61,6.13,3.29,20150422,65636.18,1.95,101.91,124.25,69.77,14.66,10985.0
002337,赛象科技,化工机械,天津,32.34,5.77,5.89,173179.22,127449.01,22366.02,38785.71,0.66,0.109,2.08,2.25,20100115,18505.07,0.31,66.04,1255.57,33.69,16.59,78159.0
002204,大连重工,专用机械,辽宁,569.92,19.31,19.31,1657211.0,1273365.63,289930.63,241172.72,1.25,0.006,3.41,1.24,20080116,198826.11,1.03,-20.52,-81.28,17.56,0.33,52288.0
002779,中坚科技,农用机械,浙江,62.2,0.4,1.32,80248.15,54521.78,11027.16,19537.85,1.48,0.225,4.83,3.87,20151209,27712.65,2.1,10.52,-13.12,24.15,8.65,14402.0
300196,长海股份,玻璃,江苏,21.61,2.55,4.24,310397.0,161662.02,107887.67,97265.93,2.29,0.476,5.67,1.81,20110329,91266.95,2.15,14.67,-21.62,25.33,9.96,9677.0
600825,新华传媒,出版业,上海,128.84,10.45,10.45,403699.72,238188.91,31808.15,55751.98,0.53,0.033,2.5,2.24,19940204,83024.59,0.79,-4.42,-6.73,36.16,3.54,43845.0
600197,伊力特,白酒,新疆,22.7,4.41,4.41,306896.78,249142.02,37411.3,20611.25,0.47,0.801,4.92,3.7,19990916,117925.52,2.67,13.34,27.65,47.73,18.41,24500.0
601360,三六零,互联网,江苏,85.96,3.97,67.64,2104960.5,1330478.25,35598.0,974574.13,1.44,0.499,8.02,5.34,20120116,439310.59,0.65,406.28,2014.79,73.07,27.55,76200.0
002011,盾安环境,工程机械,浙江,64.8,8.4,9.17,1386974.5,745466.5,163836.56,211654.7,2.31,0.101,4.79,1.36,20040705,118935.13,1.3,42.0,11.17,17.02,1.11,73785.0
000655,*ST金岭,普钢,山东,0.0,5.95,5.95,265840.28,97905.28,30652.21,48799.8,0.82,-0.531,3.85,1.09,19961128,90489.28,1.52,66.77,43.78,34.44,-30.3,53000.0
000920,南方汇通,环境保护,贵州,29.13,4.22,4.22,181865.0,49188.37,51224.76,0.0,0.0,0.271,2.01,3.93,19990616,27844.41,0.66,7.28,16.01,41.47,10.57,32678.0
002187,广百股份,百货,广东,18.28,3.42,3.42,423789.44,219588.22,96311.4,91412.22,2.67,0.508,7.73,1.2,20071122,114590.76,3.35,5.57,10.29,17.3,2.52,19900.0
603898,好莱客,家居用品,广东,24.74,0.89,3.2,251433.02,159995.55,48028.18,90781.05,2.83,1.15,6.47,4.15,20150217,78909.02,2.46,30.02,37.95,38.34,18.68,10297.0
600881,亚泰集团,水泥,吉林,19.03,18.95,32.49,5818954.5,2808074.0,1278318.88,831559.75,2.56,0.27,4.58,1.01,19951115,294758.88,0.91,60.34,629.83,42.52,4.48,121500.0
300572,安车检测,电器仪表,深圳,71.62,0.31,0.67,109848.42,102125.68,3883.62,28075.85,4.17,1.19,8.31,10.13,20161206,19391.15,2.88,29.41,61.21,49.13,19.2,3753.0
603686,龙马环卫,专用机械,福建,27.08,2.68,2.99,285904.88,232395.2,28433.27,34570.51,1.16,0.72,4.96,4.66,20150126,68685.63,2.3,44.54,26.03,27.1,8.44,16100.0
600206,有研新材,半导体,北京,224.79,8.39,8.47,333219.63,263343.22,29908.25,140448.69,1.66,0.051,3.4,3.4,19990319,54385.76,0.64,7.13,-9.05,6.57,1.07,81200.0
002614,奥佳华,医疗保健,福建,41.62,2.89,5.61,481032.06,349623.22,59403.38,113735.11,2.03,0.38,4.8,4.34,20110909,104489.68,1.86,22.39,41.65,36.88,7.28,21342.0
600064,南京高科,园区开发,江苏,10.94,7.72,7.72,2612149.75,1220148.75,36642.45,43190.73,0.56,1.225,13.1,1.02,19970506,362769.84,4.7,-30.63,2.1,43.6,26.31,51600.0
002385,大北农,饲料,北京,18.55,22.65,42.43,1925782.25,911319.69,461075.94,141169.77,0.33,0.31,2.41,2.3,20100409,470411.56,1.11,11.29,43.34,24.17,6.75,108700.0
600917,重庆燃气,供气供热,重庆,31.55,15.56,15.56,824309.19,237390.84,318044.41,100819.34,0.65,0.234,2.43,3.03,20140930,93771.02,0.6,4.1,-2.1,13.8,6.36,46959.0
300055,万邦达,环境保护,北京,34.34,8.65,8.65,765613.44,358773.03,61471.51,360924.38,4.17,0.342,6.68,2.35,20100226,124240.97,1.44,27.11,48.72,28.16,19.38,67771.0
002783,凯龙股份,化工原料,湖北,30.9,1.07,2.09,239230.3,103124.25,66723.81,40428.28,1.94,0.551,6.68,2.55,20151209,59725.31,2.86,42.49,5.73,37.06,8.46,21400.0
300289,利德曼,生物制药,北京,51.95,3.21,4.24,170248.19,82841.11,62258.31,25087.43,0.59,0.133,3.05,3.01,20120216,55923.55,1.32,1.12,18.81,54.57,14.47,23794.0
000783,长江证券,证券,湖北,19.26,55.29,55.29,11124832.0,0.0,31091.27,1046489.0,1.89,0.269,4.8,1.44,19970731,546828.81,0.99,5.04,-14.8,0.0,34.02,210216.0
000055,方大集团,其他建材,深圳,16.96,6.78,11.84,697104.13,578643.63,49217.46,7282.93,0.06,0.305,2.07,3.33,19960415,110185.72,0.93,17.89,216.15,33.12,17.6,59052.0
600446,金证股份,软件服务,深圳,357.38,8.01,8.53,359036.94,241716.77,7090.87,5637.89,0.07,0.04,1.75,9.41,20031224,45929.03,0.54,21.2,-69.57,22.7,1.07,94460.0
002679,福建金森,林业,福建,0.0,1.39,1.39,162769.27,146979.13,1921.36,34162.59,2.46,-0.043,5.66,4.62,20120605,22122.93,1.6,31.22,3.0,55.19,-7.31,11360.0
000090,天健集团,建筑施工,深圳,17.32,7.74,11.98,2579268.5,2188356.5,31336.02,228084.55,1.9,0.502,5.46,1.59,19990721,207279.98,1.73,8.71,34.74,26.08,8.91,36950.0
002249,大洋电机,电气设备,广东,33.7,13.65,23.7,1706788.25,866623.13,227010.59,526259.38,2.22,0.176,3.85,1.54,20080619,101757.18,0.43,26.45,-17.98,20.28,4.85,83916.0
000683,远兴能源,化工原料,内蒙,15.28,28.33,39.67,2203838.25,612371.13,926543.38,173421.84,0.44,0.179,2.22,1.23,19970131,291890.97,0.74,12.78,238.76,30.6,6.91,149600.0
002535,林州重机,工程机械,河南,93.73,5.36,8.02,772257.19,457543.16,165435.8,178543.8,2.23,0.044,3.64,1.13,20110111,24259.27,0.3,13.85,985.53,18.42,2.12,54400.0
002499,科林环保,环境保护,江苏,55.25,1.63,1.89,190283.66,175224.23,132.7,35176.18,1.86,0.241,3.95,4.49,20101109,18311.03,0.97,305.42,152.08,15.66,5.05,18364.0
600850,华东电脑,软件服务,上海,28.27,4.23,4.23,501567.09,485668.09,2925.12,-2086.49,-0.05,0.53,4.96,4.04,19940324,156795.98,3.71,13.87,7.26,17.07,5.03,19952.0
002346,柘中股份,电气设备,上海,23.43,3.91,4.42,227628.05,79105.18,37057.53,52081.5,1.18,0.553,4.81,3.59,20100128,75057.85,1.7,-16.05,1931.83,25.42,111.21,33795.0
002489,浙江永强,家居用品,浙江,113.73,18.76,21.76,843285.81,585562.25,120411.22,26550.51,0.12,0.036,1.48,2.76,20101021,55526.86,0.26,19.62,28.38,25.45,1.72,120000.0
603569,长久物流,仓储物流,北京,22.12,0.57,4.0,439641.31,331785.13,45121.06,54715.63,1.37,0.985,5.37,4.06,20160810,100193.11,2.5,15.47,8.67,10.44,7.94,18300.0
603858,步长制药,中成药,山东,21.55,3.28,6.82,1741330.75,594214.44,126133.47,384257.94,5.64,1.657,18.53,2.57,20161118,777835.31,11.41,4.92,-10.2,82.23,11.96,50939.0
603226,菲林格尔,家居用品,上海,29.29,0.22,0.9,96922.53,61072.35,28707.14,32178.18,3.59,0.85,8.17,3.27,20170615,26365.56,2.94,0.0,0.0,32.28,10.34,10311.0
600499,科达洁能,专用机械,广东,28.36,14.11,15.77,1225075.75,659170.69,225261.66,113488.42,0.72,0.34,3.45,2.5,20021010,241159.95,1.53,30.77,57.9,20.7,8.36,52660.0
002402,和而泰,元器件,深圳,41.31,7.19,8.56,192707.69,138917.22,24362.42,632.9,0.01,0.18,1.56,6.08,20100511,32321.2,0.38,45.72,54.11,22.03,10.27,53096.0
002081,金 螳 螂,装修装饰,江苏,18.07,25.44,26.43,2785486.0,2392803.5,97055.97,15882.98,0.06,0.544,4.35,3.01,20061120,736152.0,2.78,5.7,5.39,16.61,9.14,61000.0
603638,艾迪精密,专用机械,山东,30.36,0.57,1.76,111391.65,45920.53,36571.8,35418.55,2.01,0.29,5.07,6.94,20170120,32507.52,1.85,55.93,66.71,44.86,23.55,11753.0
300121,阳谷华泰,化工原料,山东,24.11,3.69,3.75,162362.36,101007.55,42794.67,15220.8,0.41,0.72,2.96,4.42,20100917,40700.9,1.08,32.09,29.83,28.35,12.43,11000.0
600707,彩虹股份,元器件,陕西,460.52,7.36,35.88,3643599.25,1507202.13,354715.0,2055041.63,5.73,0.05,5.69,1.35,19960520,-395975.59,-1.1,34.3,121.9,12.26,13.18,62027.0
000581,威孚高科,汽车配件,江苏,8.83,8.36,10.09,2023100.63,1205055.38,258487.27,341784.13,3.39,2.549,14.7,1.53,19980924,981160.88,9.72,40.4,53.77,25.01,28.52,63200.0
600744,华银电力,火力发电,湖南,0.0,8.28,17.81,1885511.0,437727.59,1167141.0,488874.25,2.74,-0.65,1.68,1.88,19960905,-382198.56,-2.15,14.57,-715.42,0.16,-15.77,87787.0
000828,东莞控股,路桥,广东,11.6,10.4,10.4,1021665.63,185030.95,172582.02,114008.05,1.1,0.853,5.44,1.82,19970617,279884.16,2.69,16.0,6.97,65.34,61.06,33900.0
600995,文山电力,水力发电,云南,23.33,4.79,4.79,264479.16,37367.67,197039.02,15560.57,0.33,0.327,3.56,2.15,20040615,89165.05,1.86,10.8,-1.68,26.24,7.7,49680.0
000971,高升控股,互联网,湖北,85.43,2.91,5.11,397015.97,97047.53,32777.82,331463.34,6.49,0.034,7.24,1.61,20000427,-15144.65,-0.3,3.94,-56.35,25.12,7.81,33235.0
600996,贵广网络,影视音像,贵州,21.19,2.98,10.43,852673.38,238557.22,342503.13,160466.45,1.54,0.424,4.03,2.23,20161226,137655.27,1.32,12.42,-0.25,39.09,17.17,57300.0
603816,顾家家居,家居用品,浙江,31.37,0.89,4.28,556475.38,349450.31,108919.22,198163.77,4.63,1.5,9.14,6.63,20161014,114900.36,2.68,49.25,47.75,36.74,12.79,19877.0
000096,广聚能源,石油贸易,深圳,39.41,5.11,5.28,255316.34,147423.84,6936.93,35133.7,0.67,0.284,4.51,2.49,20000724,113427.67,2.15,37.35,-48.72,13.83,12.08,32900.0
600872,中炬高新,食品,广东,39.2,7.97,7.97,523998.19,312807.59,118366.02,28205.24,0.35,0.445,3.82,6.09,19950124,176208.72,2.21,18.84,38.55,39.87,13.0,27443.0
600495,晋西车轴,运输设备,山西,353.66,12.08,12.08,383844.28,225755.3,74155.68,116013.51,0.96,0.014,2.58,1.9,20040526,56211.2,0.47,40.44,-37.62,18.06,1.24,140678.0
002788,鹭燕医药,医药商业,福建,27.87,0.69,1.28,531407.19,447500.59,42742.59,65027.1,5.07,0.745,11.53,2.4,20160218,60871.3,4.75,13.71,21.5,7.55,1.6,24067.0
000685,中山公用,水务,广东,12.68,12.53,14.75,1564973.38,200539.25,153884.61,206037.06,1.4,0.555,8.08,1.16,19970123,676616.56,4.59,12.0,12.26,34.55,72.75,49308.0
000791,甘肃电投,水力发电,甘肃,0.0,9.71,9.71,1866981.63,164096.34,1489806.38,381641.06,3.93,-0.097,5.71,1.09,19971014,65562.55,0.68,24.51,31.72,15.68,-32.25,62630.0
600653,申华控股,汽车服务,上海,0.0,17.46,19.46,955369.88,520111.19,182337.06,34651.37,0.18,-0.149,1.08,2.07,19901219,-21044.57,-0.11,-43.76,-71.81,0.27,-7.94,196668.0
300211,亿通科技,通信设备,江苏,516.52,1.86,3.03,57771.0,35843.81,15023.2,3736.85,0.12,0.012,1.65,3.77,20110505,14031.32,0.46,-22.89,-3.68,21.2,2.16,11022.0
002114,罗平锌电,铅锌,云南,88.61,3.23,3.23,235534.66,60933.94,65563.11,149544.36,4.62,0.171,5.57,2.72,20070215,-6511.53,-0.2,61.27,-33.32,14.19,3.42,39500.0
002157,正邦科技,饲料,江西,36.34,21.39,23.34,1682849.63,565660.13,663669.31,193600.48,0.83,0.028,2.73,1.47,20070817,207354.34,0.89,7.29,-47.84,9.54,1.3,81289.0
600020,中原高速,路桥,河南,6.9,22.47,22.47,5218162.0,445569.69,1848535.25,177404.47,0.79,0.36,4.29,1.04,20030808,417546.41,1.86,57.78,69.87,50.04,24.4,104817.0
300012,华测检测,电器仪表,深圳,60.5,14.75,16.58,337461.06,171366.47,77158.63,3965.45,0.02,0.061,1.48,3.31,20091030,68008.11,0.41,32.42,33.24,46.19,7.11,36756.0
000501,鄂武商Ａ,百货,湖北,9.37,6.68,7.69,1759967.75,403190.56,696334.56,138892.98,1.81,1.17,8.84,1.61,19921120,397653.38,5.17,3.93,23.98,22.34,6.72,20851.0
002471,中超控股,电气设备,江苏,53.77,12.59,12.68,916292.88,708180.88,112350.27,2691.65,0.02,0.066,1.49,2.39,20100910,50984.28,0.4,19.27,-25.22,13.26,1.13,105200.0
600558,大西洋,钢加工,四川,93.29,8.98,8.98,286288.88,133272.48,97685.46,44795.98,0.5,0.052,2.09,2.33,20010227,44206.6,0.49,25.45,5.65,15.87,2.23,46534.0
002145,中核钛白,化工原料,甘肃,19.99,10.88,15.91,569908.88,221940.75,174575.81,86688.99,0.54,0.244,1.88,2.59,20070803,46377.3,0.29,58.99,362.06,32.95,11.93,94812.0
000544,中原环保,环境保护,河南,26.81,3.48,6.5,676088.31,173058.95,294341.28,419318.31,6.45,0.496,8.42,1.58,19931208,54193.73,0.83,4.22,8.35,38.07,33.02,28900.0
601139,深圳燃气,供气供热,深圳,14.85,21.84,22.14,1820857.0,455402.31,738612.0,265267.44,1.2,0.358,3.75,1.89,20091225,314164.88,1.42,28.68,5.92,22.82,10.21,23300.0
300221,银禧科技,塑料,广东,35.11,4.03,5.06,330025.81,175252.56,66322.38,119336.42,2.36,0.32,4.27,3.32,20110525,42985.76,0.85,75.62,3.25,20.93,8.68,22744.0
002327,富安娜,纺织,深圳,27.59,4.99,8.71,365858.16,206692.81,75230.5,15944.05,0.18,0.28,3.27,3.1,20091230,196557.56,2.26,14.16,-1.21,49.54,15.64,40380.0
300028,金亚科技,通信设备,四川,0.0,3.44,3.44,46385.03,8961.6,2821.67,31058.13,0.9,-0.087,0.93,4.27,20091030,-33474.96,-0.97,-89.74,-444.77,-25.96,-203.9,51121.0
002686,亿利达,专用机械,浙江,30.54,3.26,4.43,253960.3,125128.47,43653.12,50733.78,1.15,0.238,3.41,2.84,20120703,49270.8,1.11,37.12,12.74,33.49,10.96,14381.0
300430,诚益通,电器仪表,北京,41.87,0.93,1.81,189860.06,111889.2,19595.25,99487.77,5.49,0.52,8.45,2.45,20150319,32482.65,1.79,48.8,66.74,40.18,16.14,7927.0
601558,ST锐电,电气设备,北京,69.34,57.07,60.31,670695.19,543119.31,76785.72,533288.5,0.88,0.019,0.22,6.14,20110113,-1055475.0,-1.75,-85.11,103.7,18.01,81.59,249773.0
300633,开立医疗,医疗保健,深圳,75.91,1.22,4.0,133531.31,108810.85,4746.18,21031.47,0.53,0.49,2.65,13.62,20170406,38635.23,0.97,37.49,45.69,68.32,19.21,9753.0
002095,生 意 宝,互联网,浙江,411.78,2.52,2.53,124630.51,108319.86,6252.18,32617.25,1.29,0.08,3.28,13.4,20061215,20981.32,0.83,29.52,26.03,34.58,7.67,39367.0
600283,钱江水利,水务,浙江,66.18,3.53,3.53,483458.81,97560.55,233157.34,116163.15,3.29,0.206,5.17,2.63,20001018,16455.85,0.47,20.33,23.14,38.95,7.4,28400.0
600284,浦东建设,建筑施工,上海,16.35,6.93,6.93,1117782.13,869153.69,13189.59,226849.92,3.27,0.536,7.97,1.1,20040316,223555.3,3.23,28.54,3.41,12.59,11.38,79600.0
300120,经纬电材,电气设备,天津,55.3,1.64,2.95,267600.5,117825.65,59284.76,135983.63,4.62,0.25,6.1,1.72,20100917,11287.86,0.38,41.03,256.99,18.15,6.3,11200.0
600729,重庆百货,百货,重庆,20.29,4.06,4.07,1324350.38,796150.31,308578.78,40337.35,0.99,1.489,12.28,2.46,19960702,388333.88,9.55,-2.75,44.59,17.68,1.84,16600.0
300201,海伦哲,专用机械,江苏,58.01,8.58,10.29,265169.41,177160.13,22706.7,9501.98,0.09,0.074,1.38,4.12,20110407,27438.9,0.27,28.11,116.12,28.17,7.49,41529.0
600025,华能水电,水力发电,云南,29.27,18.0,180.0,16657994.0,517700.41,9989143.0,1691413.25,0.94,0.09,2.16,1.62,20171215,161660.02,0.09,0.0,0.0,47.18,17.72,1231158.0
002483,润邦股份,工程机械,江苏,31.8,5.75,6.72,437869.41,221940.91,109672.52,157945.13,2.35,0.14,3.67,1.31,20100929,14694.67,0.22,-28.3,-3.01,24.29,4.94,26777.0
000848,承德露露,软饮料,河北,10.77,9.78,9.79,274290.16,212934.25,25763.47,1730.84,0.02,0.223,2.27,4.25,19971113,86276.65,0.88,13.19,10.99,52.94,24.41,50615.0
002569,步森股份,服饰,浙江,0.0,1.39,1.4,69154.18,49338.53,4817.5,31881.38,2.28,-0.162,3.59,5.48,20110412,1225.72,0.09,6.2,18.66,30.39,-8.7,3440.0
000780,*ST平能,煤炭开采,内蒙,10.06,10.14,10.14,589745.5,411379.78,73674.4,143941.34,1.42,0.477,4.54,1.06,19970606,132194.27,1.3,29.6,249.5,44.52,17.23,51071.0
603980,吉华集团,染料涂料,浙江,22.11,1.0,5.0,470671.81,334144.75,103211.5,154967.3,3.1,0.7,7.75,2.31,20170615,166502.44,3.33,0.0,0.0,32.15,15.86,46339.0
300193,佳士科技,专用机械,深圳,38.45,4.56,5.07,265083.19,222104.72,34426.75,127903.71,2.52,0.045,4.53,1.54,20110322,45383.55,0.89,-0.63,22.64,34.25,13.12,36511.0
002546,新联电子,电气设备,江苏,35.92,7.82,8.34,326750.72,276654.22,29159.5,121673.11,1.46,0.091,3.41,1.28,20110211,65449.8,0.78,-12.2,16.81,36.18,19.88,49000.0
600168,武汉控股,水务,湖北,16.01,7.1,7.1,1047179.81,256686.84,583091.31,151263.94,2.13,0.462,6.78,1.09,19980427,234343.3,3.3,4.41,9.07,25.47,26.22,41300.0
002339,积成电子,电气设备,山东,45.52,3.03,3.94,360151.03,271572.34,26636.5,60127.82,1.53,0.19,4.44,1.86,20100122,67932.65,1.73,13.85,-9.44,36.08,4.42,49900.0
002563,森马服饰,服饰,浙江,19.95,18.39,26.89,1327457.75,900385.63,109244.81,252265.16,0.94,0.376,3.75,2.67,20110311,391932.16,1.46,12.89,1.01,38.75,12.58,32209.0
600132,重庆啤酒,啤酒,重庆,35.15,4.84,4.84,350618.31,160657.63,133292.61,0.0,0.0,0.681,2.4,9.95,19971030,45143.09,0.93,-0.64,82.03,39.35,10.38,22400.0
601326,秦港股份,港口,河北,30.29,5.58,55.87,2577483.5,285209.69,1615372.5,520352.0,0.93,0.18,2.4,2.18,20170816,142073.11,0.25,43.21,163.81,35.63,13.69,136368.0
300577,开润股份,纺织,安徽,63.64,0.35,1.21,98971.56,84034.93,8678.46,15851.17,1.31,1.11,4.04,17.4,20161221,20290.07,1.68,49.84,58.81,29.61,11.48,4032.0
002038,双鹭药业,生物制药,北京,51.19,5.67,6.85,458506.16,305304.63,45461.6,747.37,0.01,0.779,6.24,6.4,20040909,312990.03,4.57,23.0,18.02,70.67,42.96,33004.0
600884,杉杉股份,综合类,浙江,22.26,8.22,11.23,2207319.0,924451.38,264536.03,295225.94,2.63,0.798,9.29,1.91,19960130,292368.53,2.6,51.07,171.42,25.39,10.84,76700.0
600275,*ST昌鱼,农业综合,湖北,0.0,5.09,5.09,29284.85,887.3,4001.18,13208.38,0.26,-0.056,0.23,19.2,20000810,-55132.88,-1.08,-44.23,-23.43,40.6,-671.29,49611.0
002640,跨境通,服饰,山西,40.52,12.48,15.08,711165.44,555580.94,12684.17,221071.95,1.47,0.35,3.42,5.19,20111208,113134.77,0.75,58.17,81.54,48.39,5.67,18329.0
300478,杭州高新,橡胶,浙江,106.7,0.24,0.67,77114.68,54112.28,6574.92,24014.25,3.6,0.252,8.28,4.33,20150610,17955.0,2.69,9.53,-27.54,19.96,3.8,8053.0
600247,ST成城,商贸代理,吉林,0.0,3.36,3.36,91644.18,84886.0,178.55,21929.07,0.65,-1.095,-0.87,-8.4,20001123,-90828.55,-2.7,7.22,-488.23,4.11,-198.16,21905.0
603228,景旺电子,元器件,深圳,29.64,0.81,4.08,477739.66,304642.09,115339.11,104656.93,2.57,1.617,8.03,5.97,20170106,171680.13,4.21,27.68,22.75,32.51,15.74,9803.0
600584,长电科技,半导体,江苏,88.91,9.85,13.6,3069870.5,850032.69,1580957.88,689122.5,5.07,0.28,6.95,3.23,20030603,111593.4,0.82,24.54,222.89,11.71,1.44,87300.0
000690,宝新能源,火力发电,广东,39.66,20.39,21.76,1640120.13,380454.34,374233.22,294912.66,1.36,0.147,3.9,1.99,19970128,277337.97,1.27,-25.7,-42.52,25.26,17.68,101082.0
000607,华媒控股,广告包装,浙江,43.75,8.85,10.18,308388.75,158272.55,21354.24,-23092.38,-0.23,0.089,1.77,2.93,19960830,97867.27,0.96,4.57,-28.88,25.19,7.5,45703.0
600936,广西广电,影视音像,广西,39.79,11.96,16.71,679046.38,169188.0,316821.44,108625.05,0.65,0.106,2.17,2.58,20160815,66907.0,0.4,-6.94,-36.4,25.99,10.91,80928.0
002076,雪 莱 特,家用电器,广东,73.32,4.72,7.3,221171.66,142603.34,27442.13,14068.27,0.19,0.077,1.45,3.87,20061025,16925.47,0.23,26.08,37.94,28.18,5.45,47900.0
601918,新集能源,煤炭开采,安徽,353.47,25.91,25.91,3059258.5,219451.09,1494632.38,180681.36,0.7,0.009,1.85,1.63,20071219,-84431.1,-0.33,38.18,-90.84,37.03,0.3,183884.0
300237,美晨生态,建筑施工,山东,20.0,6.47,8.07,810651.25,622173.06,30813.4,93851.5,1.16,0.755,3.97,3.81,20110629,139689.16,1.73,31.81,36.46,34.17,15.67,11351.0
300141,和顺电气,电气设备,江苏,135.16,1.63,2.55,103825.86,89381.46,9061.4,23255.88,0.91,0.053,2.74,3.46,20101112,21179.24,0.83,34.16,-11.64,22.29,3.63,27730.0
601158,重庆水务,水务,重庆,15.03,48.0,48.0,2012098.25,847658.31,739003.25,461918.06,0.96,0.431,2.95,2.19,20100329,338052.06,0.7,0.4,93.51,46.11,46.22,49322.0
600079,人福医药,化学制药,湖北,9.59,12.86,13.54,3540605.5,1495253.5,418323.69,494097.81,3.65,1.528,8.52,1.72,19970606,489407.41,3.62,25.26,148.52,38.08,13.39,66900.0
