,code,name,date,nums,nlast,count,clast,amount,ratio
1681,000513,丽珠集团,2017-09-30,43,-200,3460.72,-1848.26,175458.57,9.93
1682,000511,*ST烯碳,2017-09-30,3,0,4.59,0.00,24.19,0.00
1683,000509,华塑控股,2017-09-30,1,-1,0.63,-64.43,3.86,0.00
1684,000506,中润资源,2017-09-30,4,-7,171.78,-41.19,1708.80,0.18
1685,000503,海虹控股,2017-09-30,23,-163,636.47,-1684.37,16557.47,0.71
1686,000501,鄂武商A,2017-09-30,41,-199,2929.28,-6289.57,53459.44,4.38
1687,000498,山东路桥,2017-09-30,15,-84,1985.13,-5223.60,16377.36,5.61
1688,000488,晨鸣纸业,2017-09-30,73,-160,5565.63,-3481.59,109141.93,5.00
1689,000429,粤高速A,2017-09-30,12,-76,2342.95,-3617.27,20079.12,5.00
1690,000426,兴业矿业,2017-09-30,19,-142,9303.50,-1523.09,102245.46,8.11
1691,000425,徐工机械,2017-09-30,22,-280,5967.18,-42068.34,21959.22,0.85
1692,000423,东阿阿胶,2017-09-30,109,-467,2591.03,-8467.24,168235.31,3.96
1693,000422,湖北宜化,2017-09-30,4,-43,21.06,-5155.83,124.86,0.02
1694,000419,通程控股,2017-09-30,1,-23,10.00,-781.20,69.80,0.02
1695,000418,小天鹅A,2017-09-30,26,-190,2073.98,-2471.22,94324.56,4.72
1696,000417,合肥百货,2017-09-30,9,-115,1115.10,-2700.29,10560.02,1.43
1697,000415,渤海金控,2017-09-30,27,-221,6034.64,-7590.96,39949.34,1.94
1698,000413,东旭光电,2017-09-30,10,-173,521.28,-18688.66,5900.84,0.13
1699,000411,英特集团,2017-09-30,6,-24,951.46,-377.45,20951.18,4.59
1700,000404,华意压缩,2017-09-30,3,-56,1267.97,-4468.39,9788.74,1.82
1701,000403,ST生化,2017-09-30,9,-26,3148.43,-2856.60,97412.54,11.98
1702,000402,金融街,2017-09-30,48,-275,4848.57,-5404.20,59104.01,1.62
1703,000401,冀东水泥,2017-09-30,9,-104,273.56,-3245.85,4464.50,0.20
1704,000400,许继电气,2017-09-30,25,-276,3339.07,-9031.18,54226.52,3.31
1705,000338,潍柴动力,2017-09-30,78,-341,24890.93,2181.21,186433.03,5.64
1706,000333,美的集团,2017-09-30,413,-444,41033.49,-9334.26,1813269.73,6.37
1707,000301,东方市场,2017-09-30,2,-12,7.12,-1019.17,35.96,0.01
1708,000166,申万宏源,2017-09-30,45,-240,29297.22,-37223.55,170802.77,3.94
1709,000157,中联重科,2017-09-30,9,-276,1043.43,-16756.47,4674.58,0.17
1710,000156,华数传媒,2017-09-30,1,-169,15.49,-1350.93,223.52,0.02
1711,000100,TCL集团,2017-09-30,15,-318,19724.90,-42588.21,70220.65,2.08
1712,000099,中信海直,2017-09-30,4,-50,5.44,-2935.97,61.23,0.01
1713,000090,天健集团,2017-09-30,4,-93,244.46,-4524.61,2632.83,0.32
1714,000089,深圳机场,2017-09-30,26,-194,4643.80,-14047.34,40308.18,2.26
1715,000078,海王生物,2017-09-30,23,-118,7657.02,-5191.04,49540.90,4.10
1716,000070,特发信息,2017-09-30,3,-46,32.34,-3482.36,412.01,0.06
1717,000069,华侨城A,2017-09-30,79,-482,24405.15,-27947.07,199390.10,3.97
1718,000066,中国长城,2017-09-30,12,-158,479.22,-4503.21,4126.10,0.19
1719,000065,北方国际,2017-09-30,13,-123,1397.50,-2705.05,31339.77,3.49
1720,000063,中兴通讯,2017-09-30,357,-333,33184.25,-9723.41,939114.40,9.65
1721,000061,农产品,2017-09-30,6,-93,119.36,-1342.42,1052.73,0.07
1722,000060,中金岭南,2017-09-30,18,-235,2097.85,-5785.26,25127.46,0.95
1723,000059,华锦股份,2017-09-30,10,-85,790.29,-2081.11,8661.60,0.56
1724,000056,皇庭国际,2017-09-30,1,-1,24.91,20.80,316.41,0.09
1725,000055,方大集团,2017-09-30,6,-50,57.58,-1513.72,443.94,0.08
1726,000050,深天马A,2017-09-30,40,-203,3735.23,-6055.85,84080.07,2.67
1727,000049,德赛电池,2017-09-30,34,-224,1332.94,-3344.34,68219.98,6.49
1728,000046,泛海控股,2017-09-30,6,-80,799.10,-2434.26,6488.69,0.16
1729,000039,中集集团,2017-09-30,23,-163,739.80,-4609.67,13427.38,0.58
1730,000038,深大通,2017-09-30,1,-22,3.07,-54.91,60.76,0.03
1731,000036,华联控股,2017-09-30,5,-103,395.49,-2681.50,3998.42,0.35
1732,000035,中国天楹,2017-09-30,1,-12,772.73,-59.00,5115.45,0.62
1733,000031,中粮地产,2017-09-30,12,-94,620.02,-2523.94,5054.62,0.34
1734,000030,富奥股份,2017-09-30,3,-79,509.41,-4277.58,4482.80,0.40
1735,000028,国药一致,2017-09-30,47,-313,2315.70,-2739.16,156703.52,7.52
1736,000027,深圳能源,2017-09-30,9,-131,812.28,-3687.76,5239.18,0.20
1737,000021,深科技,2017-09-30,5,-90,52.10,-1466.05,491.78,0.04
1738,000018,神州长城,2017-09-30,6,-55,2664.98,-2473.92,21026.72,3.53
1739,000012,南玻A,2017-09-30,1,-150,77.17,-2572.49,642.78,0.05
1740,000011,深物业A,2017-09-30,1,-21,67.49,-204.72,1309.24,0.38
1741,000009,中国宝安,2017-09-30,5,-155,43.34,-3858.39,389.63,0.02
1742,000008,神州高铁,2017-09-30,16,-123,1456.28,-2045.96,13150.20,0.71
1743,000006,深振业A,2017-09-30,21,-62,3228.56,-1019.65,31801.36,2.39
1744,000002,万科A,2017-09-30,313,-193,27525.42,-1352.08,722542.27,2.83
1745,000001,平安银行,2017-09-30,373,-259,87413.00,-6635.68,971158.39,5.17
